Country Name,Country Code,Indicator Name,Indicator Code,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Jawa Tengah, Prop.",ID.JT,"GDP on Financial Service Sector (in IDR Million), Current Price",NA.GDP.FINS.CR,,,,,,,,,,,,,,,,,,,,,,,,,4340626,4968064.67,5767937.39,6448270.23,7212976.8,8339491.61,9592396.78,10821691.52,12617097,14447437.07,15899731.16,17684047.74,19993406,,,,
"Jawa Tengah, Prop.",ID.JT,"GDP on Manufacturing Sector (in IDR Million), Constant Price",NA.GDP.MNF.KR,2060329,1918219.6,2200686.3,2695965.3,3217162.1,3357759.2,4052411.2,4573484.7,6870739.7,10058172,12189257,13773987,15831285,16629479,18496725,20966250,24525212,29696495,32852924,35574976,38672210,39781226,33970064,34927035,35688249,37164561.05,39193652.64,41347172.12,43995611.83,46105706.52,48189134.86,50870785.69,55348963,57444185.45,61390101.24,65439443,69012496,,,,
"Jawa Tengah, Prop.",ID.JT,"GDP on Manufacturing Sector (in IDR Million), Current Price",NA.GDP.MNF.CR,,,,,,,,,,,,,,,,,,,,,,,,,35688249,41253415.88,48176165.61,56032110.15,63136583.39,79037442.65,92646434.53,100426108.5,125000000,130352154.4,146155156.8,165850520.2,182700000,,,,
"Jawa Tengah, Prop.",ID.JT,"GDP on Mining and Quarrying Sector (in IDR Million), Constant Price",NA.GDP.MINQ.KR,156226.97,148474.59,146906.15,147299.27,98162.529,90773.477,146557.25,172245.81,219361.32,286207.23,321264.23,365187.13,381100.04,417580.86,451198.01,506608.18,536223.94,753709.89,800543.27,872109.98,975493.77,1086198,1008973.2,1064353,1100330.8,1190371.57,1227651.53,1295356.44,1330759.58,1454230.59,1678299.61,1782886.65,1851189.4,1952866.7,2091257.415,2193964.231,2355848.9,,,,
"Jawa Tengah, Prop.",ID.JT,"GDP on Mining and Quarrying Sector (in IDR Million), Current Price",NA.GDP.MINQ.CR,,,,,,,,,,,,,,,,,,,,,,,,,1100330.8,1289611.24,1407809.14,1668788.52,1855129.61,2276913.64,2869481.96,3109574.32,3514457.8,3852796.77,4302563.065,4726493.174,5239594.3,,,,
"Jawa Tengah, Prop.",ID.JT,"GDP on Other Service Sector (in IDR Million), Constant Price",NA.GDP.SRV.OTHR.KR,3495916.5,3803843.1,4295010.4,4675375.4,4962218.6,5246477.6,6372071.5,6623285,7464534.8,8164013.4,9131777.9,10189009,10040118,9749307.9,9475836.8,9653184.1,10053443,10363959,10675866,10967645,11420230,11721264,10596550,10574858,10070554,11828159.77,11112677.79,12941524.67,13663399.59,14312739.85,15442467.71,16479357.71,16871570,17724216.37,19029722.65,20464202.99,21961937,,,,
"Jawa Tengah, Prop.",ID.JT,"GDP on Other Service Sector (in IDR Million), Current Price",NA.GDP.SRV.OTHR.CR,,,,,,,,,,,,,,,,,,,,,,,,,10070554,13578990.17,14255707.94,17459049.51,19647530.03,23095462.68,28243576.4,32071370.05,35480336,39246429.89,46599865.32,52828325.46,59359199,,,,
"Jawa Tengah, Prop.",ID.JT,"GDP on Trade, Hotel and Restaurant Sector (in IDR Million), Constant Price",NA.GDP.TRD.HTL.KR,4262406.3,4531066.5,4841904.6,5397710.3,5581544.1,5646079.1,7105045.2,7528448.2,8014080,8728844,9347900.5,10580409,11022896,11167595,11946775,13659944,15636377,17648670,19667223,21631604,23438431,24939534,22693767,23419155,26065271,25813343.84,26289742.59,27666472.01,28343045.24,30056962.75,31816441.85,33898013.93,35226196,37766356.61,40055356.39,43159132.59,46719025,,,,
"Jawa Tengah, Prop.",ID.JT,"GDP on Trade, Hotel and Restaurant Sector (in IDR Million), Current Price",NA.GDP.TRD.HTL.CR,,,,,,,,,,,,,,,,,,,,,,,,,26065271,28967529.98,31830470.7,35660587.41,38870547.2,46694123.55,55362794.99,62277991.34,71617055,78262543.48,86998316.32,98462085.4,112900000,,,,
"Jawa Tengah, Prop.",ID.JT,"GDP on Transportation and Telecommunication Sector (in IDR Million), Constant Price",NA.GDP.TRAN.COMM.KR,737046.57,852663.51,1132089.6,1371128.9,1394545.5,1295568.8,1541317,1748198.9,1746028.6,1862496.9,2017708.2,2255342.3,2225020.8,2353447.7,2517719.9,2678762.6,3063061.2,3214351.7,3466535,3797835.3,4287042.3,4441932.3,4437960.3,4894660.9,5181707.8,5577204.52,5872915.88,6219922.79,6510447.43,6988425.75,7451506.22,8052597.04,8581544.5,9192949.9,9805500.11,10645260.49,11486123,,,,
"Jawa Tengah, Prop.",ID.JT,"GDP on Transportation and Telecommunication Sector (in IDR Million), Current Price",NA.GDP.TRAN.COMM.CR,,,,,,,,,,,,,,,,,,,,,,,,,5181707.8,6253965.58,7924190.26,9899168.21,10959329.41,13852018.07,16801494.45,18360564.2,21091611,23836789.16,26298747.14,29172039.07,32951087,,,,
"Jawa Tengah, Prop.",ID.JT,"GDP on Utilities Sector (in IDR Million), Constant Price",NA.GDP.UTL.KR,22755.931,26986.128,29099.286,32019.826,30661.619,54120.673,49803.077,75469.776,103934.15,144024.09,177360.39,228164.88,233506.76,209356.3,254512.17,288080.38,346587.13,393338.11,455818.63,523764.88,597257.81,677718.07,702382.74,775295.34,867870.5,872603.67,975868.8,980306.54,1065114.58,1179891.98,1256430.34,1340845.17,1408666.1,1489552.65,1614857.68,1711200.96,1820437,,,,
"Jawa Tengah, Prop.",ID.JT,"GDP on Utilities Sector (in IDR Million), Current Price",NA.GDP.UTL.CR,,,,,,,,,,,,,,,,,,,,,,,,,867870.5,1023196.76,1544504.66,2009245.97,2361913.35,2815653.83,3153227.05,3416364.5,3749439.1,4114517.64,4645499.82,5110058.36,5648692,,,,
"Jawa Tengah, Prop.",ID.JT,General administration function expenditure (in IDR),FC.XPD.ADMN.CR,,,,,,,,,,,,,,,,,,,,,,,,,,7.39E+11,9.60E+11,1.41E+12,1.46E+12,1.78E+12,2.22E+12,2.54E+12,3.20E+12,3.07E+12,3.54E+12,4.99E+12,8.27E+12,,,,
"Jawa Tengah, Prop.",ID.JT,Goods and services expenditure (in IDR),EC.XPD.GSR.CR,,,,,,,,,,,,,,,,,,,,,,,,,,3.65E+11,6.39E+11,8.24E+11,7.60E+11,7.54E+11,1.23E+12,,1.02E+12,,1.54E+12,1.81E+12,1.98E+12,2.14E+12,2.40E+12,2.62E+12,2.49E+12
"Jawa Tengah, Prop.",ID.JT,Health function expenditure (in IDR),FC.XPD.HE.CR,,,,,,,,,,,,,,,,,,,,,,,,,,1.87E+11,1.80E+11,2.36E+11,2.57E+11,2.98E+11,3.63E+11,3.93E+11,5.73E+11,6.88E+11,7.87E+11,9.22E+11,1.07E+12,,,,
"Jawa Tengah, Prop.",ID.JT,Household Access to Electricity: Total (in % of total household),HOU.ELC.ACSN.ZS,,,,,,,,,,,,,,,,,,,,,80.32,86.01,89.25,92.59,94.46,95.54,96.33,97.03,97.12,,97.93,97.76,98.47,98.79,99.19633,99.40393,99.68,99.756554,99.78495789,99.91569519,99.87823486
"Jawa Tengah, Prop.",ID.JT,Household Access to Fixed Line Phone Connection (in % of total Household),HOU.MLT.MAIN.ZS,,,,,,,,,,,,,,,,,,,,,1.837019,,,,3.32993,,,4.842316,,4.910927,,,5.786231,,,4.831265,,,,,
"Jawa Tengah, Prop.",ID.JT,Household Access to safe Sanitation (in % of total Household),HOU.STA.ACSN.ZS,,,,,,,,,,,,,,,,,,,,,45.45,49.14,50.28,50.4,51.3,50.4,52.47,55.35,58.07,59.77,59.38,58.65,60.53,62.83,64.54032,64.51502,67.91,70.699951,72.48897552,75.72576141,77.82942963
"Jawa Tengah, Prop.",ID.JT,Household Access to Safe Water (in % of total household),HOU.H2O.ACSN.ZS,,,,,,,,,,,,,,,,,,,,,41.43,45.34,44.49,45.21,39.82,52.02,51.93,50.67,55.56,54.11,55.91,57.14,58.09,61.66,63.97801,66.26,66.6,67.683533,69.18247223,73.2950058,75.88340759
"Jawa Tengah, Prop.",ID.JT,Household per capita expenditure (in IDR),HOU.XPD.PC.CR,,,,,,,,,,,,,,,,,,30868.97,,,46789.5,,,100823.03,104442.21,121712.03,156338.44,180623.11,193392.08,237151.63,254284.42,288888.65,306254.22,337373.52,393831.13,452840,506975,550903.85,622858.07,,
"Jawa Tengah, Prop.",ID.JT,Housing and public facilities function expenditure (in IDR),FC.XPD.HOUS.CR,,,,,,,,,,,,,,,,,,,,,,,,,,9140833480,16214927500,72326912674,67224299173,61428893151,41856393443,76763554000,89420000000,0,0,0,17370000000,,,,
"Jawa Tengah, Prop.",ID.JT,Human Development Index,IDX.HDI,,,,,,,,,,,,,,,,,,,,,67,,,64.6,,,66.3,,68.9,69.78,70.25,70.92,71.6,72.1,72.49,72.94,73.36,74.05,,,
"Jawa Tengah, Prop.",ID.JT,Immunization Coverage for Children under 5 years old (in % of children population under 5 years old),SH.IMM.CHLD.ZS,,,,,,,,,,,,,,,,,,,,,93.26796,93.951942,96.287811,93.888489,,,,,96.708923,96.191803,97.948418,97.637207,97.420876,98.178604,98.477303,97.92189,98.418434,98.345009,98.45333,96.83,97.26
"Jawa Tengah, Prop.",ID.JT,"Import: Animals and vegetable oil, fat and waxes (province Level, in USD)",TRAD.IMPT.OLFTW,,,,,,,,,,,,,,,,,,,,,,,99019,139343,356733,268784,587906,568058,2340361,2622056,4373647,6613610,12864936,13752447,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Import: Beverages and tobacco (province Level, in USD)",TRAD.IMPT.BVTO,,,,,,,,,,,,,,,,,,,,,,,18047233,26182800,48367147,40716258,21389845,7389540,13352215,14693841,12493983,23394531,37751978,111900442,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Import: Chemical and related products, nes (province Level, in USD)",TRAD.IMPT.CHEM,,,,,,,,,,,,,,,,,,,,,,,106500000,132300000,120300000,137831905,119175750,127138056,166067276,165344753,155483702,179388928,283400000,247271982,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Import: Commodities and transaction not elsewhere classified (province Level, in USD)",TRAD.IMPT.OTHR,,,,,,,,,,,,,,,,,,,,,,,,1070,2996,,526,1404,2598,2559,582,182,5422,125,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Import: Crude materials, inedible, except fuels (province Level, in USD)",TRAD.IMPT.CRUD,,,,,,,,,,,,,,,,,,,,,,,25927636,213900000,215500000,304028311,208168108,231177877,283371882,226313937,201017506,381411279,543300000,373272754,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Import: Food and Live Animals (province Level, in USD)",TRAD.IMPT.FLVSK,,,,,,,,,,,,,,,,,,,,,,,182300000,342800000,118300000,147159588,112896354,116146168,179736496,176562693,222946027,271152627,388200000,412154333,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Import: Machinery and transport equipment (province Level, in USD)",TRAD.IMPT.MTRN,,,,,,,,,,,,,,,,,,,,,,,,139700000,238400000,173049977,172506855,173051460,223734297,347822315,245137003,370627847,603300000,659974673,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Import: Manufactured goods, classified chiefly by material (province Level, in USD)",TRAD.IMPT.MANF,,,,,,,,,,,,,,,,,,,,,,,12674991,111600000,164600000,119188372,128696270,140045419,154672540,200115752,156095686,197960166,489800000,533064992,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Import: Mineral fuels, lubricants and related materials (province Level, in USD)",TRAD.IMPT.FUEL,,,,,,,,,,,,,,,,,,,,,,,715900000,1117000000,1955000000,1992306113,2050004740,2587999898,3630502119,4744283943,5234182379,5502570991,6841000000,3866732046,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Import: Miscellaneous manufactures articles (province Level, in USD)",TRAD.IMPT.MANF.OTHR,,,,,,,,,,,,,,,,,,,,,,,1783730,9249855,60820535,10553556,13292356,16724298,24619477,76213674,34804062,73674341,92289588,112905896,,,,,,,
"Jawa Tengah, Prop.",ID.JT,Infrastructure function expenditure (in IDR),FC.XPD.INFR.CR,,,,,,,,,,,,,,,,,,,,,,,,,,1.92E+11,3.50E+11,3.33E+11,2.58E+11,3.52E+11,3.88E+11,4.62E+11,5.10E+11,6.32E+11,5.46E+11,6.16E+11,7.46E+11,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of District Road: Asphalt (in km) (BPS Data, Province only)",ROD.DIST.ASPH.KM,,,,,,,,,,,,,,,,,,,,,,,,,,16246,16246,16246,15407,20057,19253,12492,19683,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,Length of District Road: Bad Damage (in km) (Bina Marga Data),ROD.DIST.BDMG.BM.KM,,,,,,,,,,,,,,,,,,,,,,,,1296,1296,,1296,,,,,,1888,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of District Road: Bad Damage (in km) (BPS Data, Province only)",ROD.DIST.BDMG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,1976,1976,2308,2133,2283,1704,4029,1743,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of District Road: Dirt (in km) (BPS Data, Province only)",ROD.DIST.DIRT.KM,,,,,,,,,,,,,,,,,,,,,,,,,,1562,1562,3071,4003,1021,908,5916,928,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,Length of District Road: Fair (in km) (Bina Marga Data),ROD.DIST.FAIR.BM.KM,,,,,,,,,,,,,,,,,,,,,,,,6387,6387,,6387,,,,,,6759,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of District Road: Fair (in km) (BPS Data, Province only)",ROD.DIST.FAIR.KM,,,,,,,,,,,,,,,,,,,,,,,,,,6344,6344,6344,6444,7089,6999,548,7155,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,Length of District Road: Good (in km) (Bina Marga Data),ROD.DIST.GOOD.BM.KM,,,,,,,,,,,,,,,,,,,,,,,,3704,3704,,3704,,,,,,6022,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of District Road: Good (in km) (BPS Data, Province only)",ROD.DIST.GOOD.KM,,,,,,,,,,,,,,,,,,,,,,,,,,8469,8469,8469,9854,11812,11243,9363,11494,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of District Road: Gravel (in km) (BPS Data, Province only)",ROD.DIST.GRAVL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,3556,3556,3012,3012,3891,3018,5265,3085,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,Length of District Road: Light Damage (in km) (Bina Marga Data),ROD.DIST.LDMG.BM.KM,,,,,,,,,,,,,,,,,,,,,,,,6949,6949,,6949,,,,,,6843,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of District Road: Light Damage (in km) (BPS Data, Province only)",ROD.DIST.LDMG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,4822,4822,522,4003,4024,4563,5637,4664,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of District Road: Other (in km) (BPS Data, Province only)",ROD.DIST.OTHR.KM,,,,,,,,,,,,,,,,,,,,,,,,,,247,247,12,12,239,133,836,136,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of National Road: Asphalt (in km) (BPS Data, Province only)",ROD.NATL.ASPH.KM,,,,,,,,,,,,,,,,,,,,,,,,,,1.215,1.215,1.176,852,852,852,1218,1218,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of National Road: Bad Damage (in km) (BPS Data, Province only)",ROD.NATL.BDMG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,,16,16,8,16,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of National Road: Dirt (in km) (BPS Data, Province only)",ROD.NATL.DIRT.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of National Road: Fair (in km) (BPS Data, Province only)",ROD.NATL.FAIR.KM,,,,,,,,,,,,,,,,,,,,,,,,,,250,250,250,103,532,532,805,1.062,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of National Road: Good (in km) (BPS Data, Province only)",ROD.NATL.GOOD.KM,,,,,,,,,,,,,,,,,,,,,,,,,,923,923,923,1.154,678,678,477,146,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of National Road: Gravel (in km) (BPS Data, Province only)",ROD.NATL.GRAVL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,446,446,446,80,80,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of National Road: Light Damage (in km) (BPS Data, Province only)",ROD.NATL.LDMG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,37,37,37,41,72,72,8,74,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of National Road: Other (in km) (BPS Data, Province only)",ROD.NATL.OTHR.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of Province Road: Asphalt (in km) (BPS Data, Province only)",ROD.PROV.ASPH.KM,,,,,,,,,,,,,,,,,,,,,,,,,,2562,2582,2863,1199,1199,1199,2074,2053,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of Province Road: Bad Damage (in km) (BPS Data, Province only)",ROD.PROV.BDMG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,457,457,105,57,725,726,244,242,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of Province Road: Dirt (in km) (BPS Data, Province only)",ROD.PROV.DIRT.KM,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,275,275,275,192,190,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of Province Road: Fair (in km) (BPS Data, Province only)",ROD.PROV.FAIR.KM,,,,,,,,,,,,,,,,,,,,,,,,,,1054,1054,1323,973,1025,1025,646,639,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of Province Road: Good (in km) (BPS Data, Province only)",ROD.PROV.GOOD.KM,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,1027,1205,150,149,1292,1279,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of Province Road: Gravel (in km) (BPS Data, Province only)",ROD.PROV.GRAVL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,1040,1040,1040,274,271,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of Province Road: Light Damage (in km) (BPS Data, Province only)",ROD.PROV.LDMG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,415,316,651,651,370,366,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Length of Province Road: Other (in km) (BPS Data, Province only)",ROD.PROV.OTHR.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37,37,12,12,,,,,,,,
"Jawa Tengah, Prop.",ID.JT,Literacy Rate for Population age 15 and over (in % of total population),SE.LITR.15UP.ZS,,,,,,,,,,,,,,,,,,,,,81.24,85.38,84.23,84.75,85.63,83.31,85.72,85.79,86.72,87.41,88.24,88.62,89.24,89.25,89.95,90.34,90.45,91.714218,92.98,93.12,93.3
"Jawa Tengah, Prop.",ID.JT,Monthly Per Capita Household Education Expenditure (in IDR),HOU.XPD.EDU.PC.CR,,,,,,,,,,,,,,,,,,,,,2532,2982,3875,4124,5543,5807,6868,9183,9499,11624,13573,12666,,22161,24056,28379,32460,35586.2,37613.51,,
"Jawa Tengah, Prop.",ID.JT,Monthly Per Capita Household Health Expenditure (in IDR),HOU.XPD.HE.PC.CR,,,,,,,,,,,,,,,,,,,,,1171,1123,1532,2144,2829,3684,4450,3836,4664,5437,5683,7077,,12017,13613,18663,22524,26803.95,30915.33,,
"Jawa Tengah, Prop.",ID.JT,Monthly Per Capita TOTAL Household Expenditure for The Poorest 20 percent (in IDR),HOU.XPD.TOTL.20POOR.CR,,,,,,,,,,,,,,,,,,,,,24644,27477,34110,55839,59448,68137,82886,92426,90544,98533,123290,138188,,183372,201681,185108,201828,225152.23,246840.76,,
"Jawa Tengah, Prop.",ID.JT,Morbidity Rate (in %),SH.MORB.ZS,,,,,,,,,,,,,,,,,,,,,25.814,25.573,29.078,28.591,30.27,28.735,30.979,29.301,29.383,27.057,27.911,28.486,32.053,32.601,28.71466,30.14906,31.538594,31.660184,32.919353,35.52,33.39
"Jawa Tengah, Prop.",ID.JT,Net Enrollment Ratio: Junior Secondary (in %),SE.JRSEC.NENR.ZS,,,,,,,,,,,,,,,,,,,,,55.31,62.89,60.88,62.14,62.6,64.93,64.8,66.61,67.82,66.32,67.67,68.84,69.25,69.6,69.92,69.77,72.51,75.018181,78.57,78.66,78.89
"Jawa Tengah, Prop.",ID.JT,Net Enrollment Ratio: Primary (in %),SE.PRM.NENR.ZS,,,,,,,,,,,,,,,,,,,,,93.99,94.47,94.3,94.64,93.86,94.47,94.1,93.7,93.32,93.39,94.05,94.78,95.14,95.62,95.93,90.19,92,95.651321,96.45,96.57,96.64
"Jawa Tengah, Prop.",ID.JT,Net Enrollment Ratio: Senior Secondary (in %),SE.SRSEC.NENR.ZS,,,,,,,,,,,,,,,,,,,,,32.4,9.32,35.31,36.16,38.36,37.61,38.23,38.29,41.67,41.09,42.36,43.81,44.11,44.54,45,47.34,50.98,51.717503,58.11,58.27,58.49
"Jawa Tengah, Prop.",ID.JT,Number of Doctors,SH.DR.TOTL,,,,,,,,,,,,,,,,,,,,,4182,,,,,,,4794,,5356,,,4469,,,5831,,,,,
"Jawa Tengah, Prop.",ID.JT,Number of hospitals,SH.HOSP.TOTL,,,,,,,,,,,,,,,,,,,,,149,,,,150,,,182,,218,,,,,,253,,,,,
"Jawa Tengah, Prop.",ID.JT,Number of Midwives,SH.MED.MWIV.TOTL,,,,,,,,,,,,,,,,,,,,,9390,,,,,,,11786,,9973,,,26584,,,14594,,,,,
"Jawa Tengah, Prop.",ID.JT,Number of people employed,SL.EMP.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,15070846,15154856,15275796,15528110,15568090,15567335,16304058,15463658,15835382,15809447,15900000,16591701,16469960,16550682,16435142,16511136
"Jawa Tengah, Prop.",ID.JT,"Number of people employed in agriculture, forestry and fishery",SL.EMP.AGR.FRST.FSH,,,,,,,,,,,,,,,,,,,,,,,,,,5866370,5911998,6428676,6185850,6362136,5988914,6147989,5973717,5864827,5616529,5376452,5302703,5173387,5173986,4709707,5067891
"Jawa Tengah, Prop.",ID.JT,Number of people employed in construction sector,SL.EMP.CNST,,,,,,,,,,,,,,,,,,,,,,,,,,782540,842184,850440,954038,867481,911843,1123838,816967,1028429,1046741,1097380,1218749,966353,1269113,1529103,1430779
"Jawa Tengah, Prop.",ID.JT,Number of people employed in electricity and utilities sector,SL.EMP.ELC,,,,,,,,,,,,,,,,,,,,,,,,,,17217,18938,18162,26766,22392,33628,24916,17569,25425,19577,29152,26703,20461,27989,33925,37600
"Jawa Tengah, Prop.",ID.JT,Number of people employed in financial services sector,SL.EMP.FINS,,,,,,,,,,,,,,,,,,,,,,,,,,144772,82436,55307,116940,119500,101919,147933,167354,154739,179804,264681,285083,314879,322402,343870,301484
"Jawa Tengah, Prop.",ID.JT,Number of people employed in industrial sector,SL.EMP.IND,,,,,,,,,,,,,,,,,,,,,,,,,,2740780,2725958,2859237,2435606,2782008,2703414,2765644,2833659,2656673,2815292,3046724,3368572,3104519,3173217,3267676,3251749
"Jawa Tengah, Prop.",ID.JT,Number of people employed in mining and quarrying sector,SL.EMP.MINQ,,,,,,,,,,,,,,,,,,,,,,,,,,190891,71296,129930,191436,99710,113356,138840,99578,122572,117048,79440,93423,68434,87212,124545,123108
"Jawa Tengah, Prop.",ID.JT,Number of people employed in social services sector,SL.EMP.SOCL,,,,,,,,,,,,,,,,,,,,,,,,,,1657051,1648720,1419199,1501110,1430062,1625151,1798720,1990503,1836971,1961926,2057071,2207144,2510143,2193884,2074879,2037741
"Jawa Tengah, Prop.",ID.JT,"Number of people employed in trade, hotel and restaurant sector",SL.EMP.TRAD,,,,,,,,,,,,,,,,,,,,,,,,,,3071860,3179356,2879361,3383520,3195527,3408887,3417680,3499584,3462071,3388450,3402091,3534739,3694115,3715488,3803763,3711052
"Jawa Tengah, Prop.",ID.JT,Number of people employed in transportation and telecommunication sector,SL.EMP.TRAN,,,,,,,,,,,,,,,,,,,,,,,,,,599365,673970,635484,732844,689274,680223,738498,707097,683675,664080,563144,554585,617669,587391,547674,549732
"Jawa Tengah, Prop.",ID.JT,Number of people in labor force,SL.TLF,,,,,,,,,,,,,,,,,,,,,,,,,,16061893,16236550,16429876,16827330,17209659,16924244,17664277,16690966,17087649,16856330,16900000,17573120,17524022,17547026,17298925,17312466
"Jawa Tengah, Prop.",ID.JT,Number of people live below the poverty line (in number of people),SI.POV.BPL,,,,,,,,,,,,,,,,,,,,,,,,8755500,,,7308330,6979770,6843900,6533500,7100600,6557000,6122700,5655400,5369200,5107360,4977400,4811300,4561825,,
"Jawa Tengah, Prop.",ID.JT,Number of people underemployed,SL.EMP.UNDR,,,,,,,,,,,,,,,,,,,,,,,,,,4533922,4638696,4654543,4533794,4916438,4845519,5065968,4650215,4809234,4733108,4907438,4934627,5206189,4898614,4514343,4221326
"Jawa Tengah, Prop.",ID.JT,Number of people unemployed,SL.UEM.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,991047,1081694,1154080,1299220,1641569,1356909,1360219,1227308,1252267,1046883,1002662,981419,1054062,996344,863783,801330
"Jawa Tengah, Prop.",ID.JT,Number of Polindes (Poliklinik Desa/Village Polyclinic),SH.POLINDES.TOTL,,,,,,,,,,,,,,,,,,,,,3098,,,,4456,,,4074,,3937,,,3650,,,470,,,,,
"Jawa Tengah, Prop.",ID.JT,Number of Puskesmas and its line services,SH.PUSKESMAS.TOTL,,,,,,,,,,,,,,,,,,,,,2449,,,,2804,,,2850,,2834,,,,,,2691,,,,,
"Jawa Tengah, Prop.",ID.JT,Number of schools at junior secondary level,SE.SCHL.JRSEC,,,,,,,,,,,,,,,,,,,,,3468,,,,3859,,,3948,,4054,,,2806,,,4657,,,,,
"Jawa Tengah, Prop.",ID.JT,Number of schools at primary level,SE.SCHL.PRM,,,,,,,,,,,,,,,,,,,,,26558,,,,25038,,,24462,,23926,,,17234,,,23218,,,,,
"Jawa Tengah, Prop.",ID.JT,Number of schools at Senior Secondary level,SE.SCHL.SRSEC,,,,,,,,,,,,,,,,,,,,,1833,,,,1732,,,1294,,2070,,,1208,,,2610,,,,,
"Jawa Tengah, Prop.",ID.JT,"Number of Student: Junior Secondary Level (in number of people, 2009 data only)",SE.STUD.JRSEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384916,,,,,,,
"Jawa Tengah, Prop.",ID.JT,"Number of Student: Primary Level (in number of people, 2009 data only)",SE.STUD.PRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2910290,,,,,,,
